nodeName	altName	nodeAttr[nodesPresent, ]
PLGRKT	NA	turquoise
PLIN4	NA	turquoise
PLIN5	NA	turquoise
PLPBP	NA	turquoise
PLPP3	NA	turquoise
PLXDC1	PLXDC1	turquoise
PLXNA4	PLXNA4	turquoise
PLXNB2	PLXNB2	turquoise
PLXNC1	PLXNC1	turquoise
PLXND1	PLXND1	turquoise
PMF1	PMF1	turquoise
PMM1	PMM1	turquoise
PMM2	PMM2	turquoise
PMPCA	PMPCA	turquoise
PMS2	PMS2	turquoise
PMS2CL	PMS2CL	turquoise
PMS2P1	NA	turquoise
PMS2P2	NA	turquoise
PNKD	PNKD	turquoise
PNPLA4	PNPLA4	turquoise
PNPLA6	PNPLA6	turquoise
PNPO	PNPO	turquoise
POC5	NA	turquoise
POFUT1	POFUT1	turquoise
POGK	POGK	turquoise
POGZ	POGZ	turquoise
POLB	POLB	turquoise
POLD1	POLD1	turquoise
POLD2	POLD2	turquoise
POLDIP2	POLDIP2	turquoise
POLG	POLG	turquoise
POLR1B	POLR1B	turquoise
POLR1E	POLR1E	turquoise
POLR2D	POLR2D	turquoise
POLR2F	POLR2F	turquoise
POLR2G	POLR2G	turquoise
POLR2J2	POLR2J2	turquoise
POLR2K	POLR2K	turquoise
POLR3B	POLR3B	turquoise
POLR3D	POLR3D	turquoise
POLR3F	POLR3F	turquoise
POLR3H	POLR3H	turquoise
POM121	POM121	turquoise
POMT2	POMT2	turquoise
POMZP3	POMZP3	turquoise
POP1	POP1	turquoise
POP4	POP4	turquoise
POP7	POP7	turquoise
POPDC2	POPDC2	turquoise
POU2F2	POU2F2	turquoise
POU3F1	POU3F1	turquoise
POU6F1	POU6F1	turquoise
PPA2	PPA2	turquoise
PPARA	PPARA	turquoise
PPARG	PPARG	turquoise
PPARGC1B	PPARGC1B	turquoise
PPAT	PPAT	turquoise
PPFIA1	PPFIA1	turquoise
PPFIBP2	PPFIBP2	turquoise
PPIA	PPIA	turquoise
PPIB	PPIB	turquoise
PPID	PPID	turquoise
PPIE	PPIE	turquoise
PPIF	PPIF	turquoise
PPIL2	PPIL2	turquoise
PPM1A	PPM1A	turquoise
PPM1F	PPM1F	turquoise
PPM1G	PPM1G	turquoise
PPM1N	NA	turquoise
PPME1	PPME1	turquoise
PPP1CA	PPP1CA	turquoise
PPP1CC	PPP1CC	turquoise
PPP1R11	PPP1R11	turquoise
PPP1R13B	PPP1R13B	turquoise
PPP1R14A	PPP1R14A	turquoise
PPP1R15A	PPP1R15A	turquoise
PPP1R16B	PPP1R16B	turquoise
PPP1R18	NA	turquoise
PPP1R32	NA	turquoise
PPP1R3D	PPP1R3D	turquoise
PPP2R1B	PPP2R1B	turquoise
PPP2R2D	PPP2R2D	turquoise
PPP2R3B	PPP2R3B	turquoise
PPP2R5A	PPP2R5A	turquoise
PPP2R5C	PPP2R5C	turquoise
PPP2R5D	PPP2R5D	turquoise
PPP3CB	PPP3CB	turquoise
PPP4R1	PPP4R1	turquoise
PPP5C	PPP5C	turquoise
PPP6C	PPP6C	turquoise
PPP6R1	NA	turquoise
PPT1	PPT1	turquoise
PQBP1	PQBP1	turquoise
PQLC3	PQLC3	turquoise
PRAC1	NA	turquoise
PRADC1	NA	turquoise
PRCP	PRCP	turquoise
PRDM5	PRDM5	turquoise
PREB	PREB	turquoise
PRELID1	PRELID1	turquoise
PRG4	PRG4	turquoise
PRIM1	PRIM1	turquoise
PRIM2	PRIM2	turquoise
PRINS	PRINS	turquoise
PRKAA1	PRKAA1	turquoise
PRKAB1	PRKAB1	turquoise
PRKACA	PRKACA	turquoise
PRKACB	PRKACB	turquoise
PRKAG1	PRKAG1	turquoise
PRKAR2A	PRKAR2A	turquoise
PRKAR2B	PRKAR2B	turquoise
PRKCA	PRKCA	turquoise
PRKCB	PRKCB	turquoise
PRKCD	PRKCD	turquoise
PRKCQ	PRKCQ	turquoise
PRKCQ.AS1	NA	turquoise
PRKD3	PRKD3	turquoise
PRKX	PRKX	turquoise
PRKY	PRKY	turquoise
PRMT2	PRMT2	turquoise
PRMT3	PRMT3	turquoise
PRMT5	PRMT5	turquoise
PRMT9	NA	turquoise
PROCA1	PROCA1	turquoise
PROP1	PROP1	turquoise
PROSER3	NA	turquoise
PRPF18	PRPF18	turquoise
PRPF31	PRPF31	turquoise
PRPF40B	PRPF40B	turquoise
PRPF4B	PRPF4B	turquoise
PRPF8	PRPF8	turquoise
PRPS1	PRPS1	turquoise
PRPS2	PRPS2	turquoise
PRR13	PRR13	turquoise
PRR14	PRR14	turquoise
PRR15	PRR15	turquoise
PRR5L	NA	turquoise
PRRC2A	NA	turquoise
PRRC2B	NA	turquoise
PRRG4	PRRG4	turquoise
PRSS30P	NA	turquoise
PSAP	PSAP	turquoise
PSAT1	PSAT1	turquoise
PSD4	PSD4	turquoise
PSEN1	PSEN1	turquoise
PSEN2	PSEN2	turquoise
PSMA5	PSMA5	turquoise
PSMA7	PSMA7	turquoise
PSMB3	PSMB3	turquoise
PSMB5	PSMB5	turquoise
PSMB7	PSMB7	turquoise
PSMB8	PSMB8	turquoise
PSMB9	PSMB9	turquoise
PSMC3	PSMC3	turquoise
PSMD1	PSMD1	turquoise
PSMD12	PSMD12	turquoise
PSMD13	PSMD13	turquoise
PSMD3	PSMD3	turquoise
PSMD5	PSMD5	turquoise
PSMD6	PSMD6	turquoise
PSMD7	PSMD7	turquoise
PSMD9	PSMD9	turquoise
PSME1	PSME1	turquoise
PSMG2	PSMG2	turquoise
PSMG3.AS1	NA	turquoise
PSTPIP1	PSTPIP1	turquoise
PSTPIP2	PSTPIP2	turquoise
PTAFR	PTAFR	turquoise
PTCD1	PTCD1	turquoise
PTDSS1	PTDSS1	turquoise
PTEN	PTEN	turquoise
PTGER2	PTGER2	turquoise
PTGES3	PTGES3	turquoise
PTGIR	PTGIR	turquoise
PTGS1	PTGS1	turquoise
PTK2B	PTK2B	turquoise
PTMA	PTMA	turquoise
PTOV1	PTOV1	turquoise
PTPA	NA	turquoise
PTPN11	PTPN11	turquoise
PTPN6	PTPN6	turquoise
PTPN7	PTPN7	turquoise
PTPN9	PTPN9	turquoise
PTPRCAP	PTPRCAP	turquoise
PTPRF	PTPRF	turquoise
PTPRJ	PTPRJ	turquoise
PTPRM	PTPRM	turquoise
PTPRR	PTPRR	turquoise
PTTG1	PTTG1	turquoise
PTX3	PTX3	turquoise
PUF60	PUF60	turquoise
PUM2	PUM2	turquoise
PURA	PURA	turquoise
PWWP2B	PWWP2B	turquoise
PXK	PXK	turquoise
PXMP4	PXMP4	turquoise
PYCARD	PYCARD	turquoise
PYCR1	PYCR1	turquoise
PYCR2	PYCR2	turquoise
PYM1	NA	turquoise
PYROXD1	PYROXD1	turquoise
QSOX1	QSOX1	turquoise
QSOX2	QSOX2	turquoise
R3HDM1	R3HDM1	turquoise
R3HDM4	NA	turquoise
RAB11B	RAB11B	turquoise
RAB11FIP1	RAB11FIP1	turquoise
RAB11FIP2	RAB11FIP2	turquoise
RAB11FIP5	RAB11FIP5	turquoise
RAB23	RAB23	turquoise
RAB24	RAB24	turquoise
RAB27B	RAB27B	turquoise
RAB31	RAB31	turquoise
RAB35	RAB35	turquoise
RAB40B	RAB40B	turquoise
RAB40C	RAB40C	turquoise
RAB4B	RAB4B	turquoise
RAB5A	RAB5A	turquoise
RAB5B	RAB5B	turquoise
RAB5C	RAB5C	turquoise
RAB9A	RAB9A	turquoise
RABAC1	RABAC1	turquoise
RABEPK	RABEPK	turquoise
RABGGTA	RABGGTA	turquoise
RABIF	RABIF	turquoise
RABL6	NA	turquoise
RAC2	RAC2	turquoise
RAD17	RAD17	turquoise
RAD51D	NA	turquoise
RAD54B	RAD54B	turquoise
RAD54L2	RAD54L2	turquoise
RAD9A	RAD9A	turquoise
RAF1	RAF1	turquoise
RALBP1	RALBP1	turquoise
RALGAPA1	NA	turquoise
RALGAPA2	NA	turquoise
RALGDS	RALGDS	turquoise
RALGPS1	RALGPS1	turquoise
RALY	RALY	turquoise
RAP1GAP2	NA	turquoise
RARA.AS1	NA	turquoise
RARRES3	RARRES3	turquoise
RASA2	RASA2	turquoise
RASAL2	RASAL2	turquoise
RASAL3	RASAL3	turquoise
RASGEF1A	RASGEF1A	turquoise
RASGRP1	RASGRP1	turquoise
RASGRP4	RASGRP4	turquoise
RASL10A	RASL10A	turquoise
RASSF1	RASSF1	turquoise
RASSF3	RASSF3	turquoise
RASSF5	RASSF5	turquoise
RASSF7	RASSF7	turquoise
RBBP4	RBBP4	turquoise
RBBP5	RBBP5	turquoise
RBBP7	RBBP7	turquoise
RBFOX1	NA	turquoise
RBKS	RBKS	turquoise
RBM15	RBM15	turquoise
RBM19	RBM19	turquoise
RBM23	RBM23	turquoise
RBM42	RBM42	turquoise
RBM47	RBM47	turquoise
RBM4B	RBM4B	turquoise
RBM5	RBM5	turquoise
RBX1	RBX1	turquoise
RC3H1	RC3H1	turquoise
RCC2	RCC2	turquoise
RCN2	RCN2	turquoise
RDH13	RDH13	turquoise
RDH5	RDH5	turquoise
RECQL4	RECQL4	turquoise
REEP4	REEP4	turquoise
RELA	RELA	turquoise
RELL2	RELL2	turquoise
RELT	RELT	turquoise
REM2	REM2	turquoise
RENBP	RENBP	turquoise
RER1	RER1	turquoise
REST	REST	turquoise
RET	RET	turquoise
RETREG1	NA	turquoise
RETREG3	NA	turquoise
RETSAT	RETSAT	turquoise
REX1BD	NA	turquoise
REXO4	REXO4	turquoise
REXO5	NA	turquoise
RFC5	RFC5	turquoise
RFLNB	NA	turquoise
RFNG	RFNG	turquoise
RFPL2	RFPL2	turquoise
RFPL3S	RFPL3S	turquoise
RFT1	RFT1	turquoise
RFX3	RFX3	turquoise
RFXANK	RFXANK	turquoise
RGS11	RGS11	turquoise
RGS14	RGS14	turquoise
RGS19	RGS19	turquoise
RGS5	RGS5	turquoise
RGS6	RGS6	turquoise
RHBDD2	RHBDD2	turquoise
RHD	RHD	turquoise
RHO	RHO	turquoise
RHOA	RHOA	turquoise
RHOC	RHOC	turquoise
RHOF	RHOF	turquoise
RHOH	RHOH	turquoise
RHOT1	RHOT1	turquoise
RHOT2	RHOT2	turquoise
RIC1	NA	turquoise
RIC3	RIC3	turquoise
RICTOR	RICTOR	turquoise
RILPL1	RILPL1	turquoise
RIN2	RIN2	turquoise
RIN3	RIN3	turquoise
RIOK1	RIOK1	turquoise
RIOX2	NA	turquoise
RIPK1	RIPK1	turquoise
RIPK2	RIPK2	turquoise
RIPOR2	NA	turquoise
RMDN3	NA	turquoise
RMND1	RMND1	turquoise
RMND5A	RMND5A	turquoise
RNASE3	RNASE3	turquoise
RNASE6	RNASE6	turquoise
RNASEH2C	RNASEH2C	turquoise
RNASEK	RNASEK	turquoise
RNF11	RNF11	turquoise
RNF111	RNF111	turquoise
RNF113B	RNF113B	turquoise
RNF115	RNF115	turquoise
RNF122	RNF122	turquoise
RNF135	RNF135	turquoise
RNF139	RNF139	turquoise
RNF14	RNF14	turquoise
RNF141	RNF141	turquoise
RNF157	RNF157	turquoise
RNF165	NA	turquoise
RNF167	RNF167	turquoise
RNF170	RNF170	turquoise
RNF216	RNF216	turquoise
RNF216P1	NA	turquoise
RNF26	RNF26	turquoise
RNF34	RNF34	turquoise
RNF41	RNF41	turquoise
RNGTT	RNGTT	turquoise
RNH1	RNH1	turquoise
RNLS	NA	turquoise
RNPS1	RNPS1	turquoise
ROCK1P1	NA	turquoise
ROGDI	ROGDI	turquoise
RP2	RP2	turquoise
RPGRIP1L	RPGRIP1L	turquoise
RPL10A	RPL10A	turquoise
RPL10L	RPL10L	turquoise
RPL13	RPL13	turquoise
RPL13A	RPL13A	turquoise
RPL15	RPL15	turquoise
RPL18	RPL18	turquoise
RPL18A	RPL18A	turquoise
RPL22	RPL22	turquoise
RPL23A	RPL23A	turquoise
RPL23AP53	NA	turquoise
RPL29	RPL29	turquoise
RPL3	RPL3	turquoise
RPL30	RPL30	turquoise
RPL32	RPL32	turquoise
RPL35	RPL35	turquoise
RPL7A	RPL7A	turquoise
RPL8	RPL8	turquoise
RPLP0	RPLP0	turquoise
RPLP0P2	RPLP0P2	turquoise
RPN1	RPN1	turquoise
RPP21	RPP21	turquoise
RPP25	RPP25	turquoise
RPP25L	NA	turquoise
RPP30	RPP30	turquoise
RPRD2	RPRD2	turquoise
RPS11	RPS11	turquoise
RPS2	RPS2	turquoise
RPS28	RPS28	turquoise
RPS2P45	NA	turquoise
RPS2P47	NA	turquoise
RPS6KA1	RPS6KA1	turquoise
RPS6KA3	RPS6KA3	turquoise
RPS6KB2	RPS6KB2	turquoise
RPS9	RPS9	turquoise
RPSAP58	NA	turquoise
RPTOR	NA	turquoise
RPUSD2	RPUSD2	turquoise
RPUSD3	RPUSD3	turquoise
RPUSD4	RPUSD4	turquoise
RRAGA	RRAGA	turquoise
RRAGB	RRAGB	turquoise
RRAS	RRAS	turquoise
RRAS2	RRAS2	turquoise
RRBP1	RRBP1	turquoise
RRM1	RRM1	turquoise
RRN3	RRN3	turquoise
RRNAD1	NA	turquoise
RRP1	RRP1	turquoise
RRP1B	RRP1B	turquoise
RRP8	NA	turquoise
RSG1	NA	turquoise
RSPH1	RSPH1	turquoise
RSRC1	RSRC1	turquoise
RSU1	RSU1	turquoise
RTL10	NA	turquoise
RTL5	NA	turquoise
RTL6	NA	turquoise
RTL8C	NA	turquoise
RTN3	RTN3	turquoise
RTN4	RTN4	turquoise
RUBCNL	NA	turquoise
RUFY1	RUFY1	turquoise
RUFY2	RUFY2	turquoise
RUFY3	RUFY3	turquoise
RUNDC3B	RUNDC3B	turquoise
RUNX1.IT1	NA	turquoise
RXRA	RXRA	turquoise
RYBP	RYBP	turquoise
S100A11	S100A11	turquoise
S100A6	S100A6	turquoise
S1PR1	S1PR1	turquoise
S1PR4	S1PR4	turquoise
S1PR5	S1PR5	turquoise
SACM1L	SACM1L	turquoise
SAMD10	SAMD10	turquoise
SAMD3	SAMD3	turquoise
SAMD4B	SAMD4B	turquoise
SAMD8	SAMD8	turquoise
SAMD9L	SAMD9L	turquoise
SAMM50	SAMM50	turquoise
SAPCD2	NA	turquoise
SARAF	NA	turquoise
SARDH	SARDH	turquoise
SARS	SARS	turquoise
SARS2	SARS2	turquoise
SART3	SART3	turquoise
SASH3	SASH3	turquoise
SAT2	SAT2	turquoise
SATB1	SATB1	turquoise
SBF2	SBF2	turquoise
SCAMP1	SCAMP1	turquoise
SCAMP2	SCAMP2	turquoise
SCAP	SCAP	turquoise
SCARB2	SCARB2	turquoise
SCFV	NA	turquoise
SCGB3A2	SCGB3A2	turquoise
SCLY	SCLY	turquoise
SCMH1	SCMH1	turquoise
SCML1	SCML1	turquoise
SCML4	SCML4	turquoise
SCNN1D	SCNN1D	turquoise
SCO1	SCO1	turquoise
SCPEP1	SCPEP1	turquoise
SCRIB	SCRIB	turquoise
SCRN1	SCRN1	turquoise
SCRT2	SCRT2	turquoise
SCYL1	SCYL1	turquoise
SDCBPP2	NA	turquoise
SDCCAG3	SDCCAG3	turquoise
SDE2	NA	turquoise
SDF2	SDF2	turquoise
SDHAF1	NA	turquoise
SDHAF3	NA	turquoise
SDHAP3	NA	turquoise
SDHB	SDHB	turquoise
SDHC	SDHC	turquoise
SDHD	SDHD	turquoise
SDR39U1	SDR39U1	turquoise
SDR42E1	SDR42E1	turquoise
SEC13	SEC13	turquoise
SEC16A	SEC16A	turquoise
SEC22A	SEC22A	turquoise
SEC22C	SEC22C	turquoise
SEC24C	SEC24C	turquoise
SEC61A1	SEC61A1	turquoise
SECISBP2L	NA	turquoise
SECTM1	SECTM1	turquoise
SELENOO	NA	turquoise
SELENOW	NA	turquoise
SELPLG	SELPLG	turquoise
SEMA3B	SEMA3B	turquoise
SEMA3G	SEMA3G	turquoise
SEMA4C	SEMA4C	turquoise
SEMA4D	SEMA4D	turquoise
SEMA4F	SEMA4F	turquoise
SENP3	SENP3	turquoise
SENP8	SENP8	turquoise
SEPT1	NA	turquoise
SEPT5	NA	turquoise
SEPT6	NA	turquoise
SEPT8	NA	turquoise
SEPT9	NA	turquoise
SERGEF	SERGEF	turquoise
SERINC1	SERINC1	turquoise
SERINC3	SERINC3	turquoise
SERINC5	SERINC5	turquoise
SERPINB8	SERPINB8	turquoise
SERTAD1	SERTAD1	turquoise
SERTAD3	SERTAD3	turquoise
SETD1A	SETD1A	turquoise
SETD4	SETD4	turquoise
SETD5	SETD5	turquoise
SETX	SETX	turquoise
SEZ6L	SEZ6L	turquoise
SF3A1	SF3A1	turquoise
SF3A3	SF3A3	turquoise
SF3B1	SF3B1	turquoise
SF3B2	SF3B2	turquoise
SF3B4	SF3B4	turquoise
SF3B6	NA	turquoise
SFT2D1	SFT2D1	turquoise
SFT2D2	SFT2D2	turquoise
SFXN1	SFXN1	turquoise
SFXN3	SFXN3	turquoise
SFXN4	SFXN4	turquoise
SGK1	SGK1	turquoise
SGMS2	SGMS2	turquoise
SGSM3	SGSM3	turquoise
SH2B1	SH2B1	turquoise
SH2D3C	SH2D3C	turquoise
SH2D4B	SH2D4B	turquoise
SH2D5	SH2D5	turquoise
SH3BGRL3	SH3BGRL3	turquoise
SH3GLB2	SH3GLB2	turquoise
SH3RF3	SH3RF3	turquoise
SH3TC2	SH3TC2	turquoise
SH3YL1	SH3YL1	turquoise
SHBG	SHBG	turquoise
SHC1	SHC1	turquoise
SHH	SHH	turquoise
SHISA4	SHISA4	turquoise
SHKBP1	SHKBP1	turquoise
SHPK	SHPK	turquoise
SHPRH	SHPRH	turquoise
SHQ1	SHQ1	turquoise
SIGIRR	SIGIRR	turquoise
SIGLEC5	SIGLEC5	turquoise
SIGLEC7	SIGLEC7	turquoise
SIK3	NA	turquoise
SIN3A	SIN3A	turquoise
SIRPB1	SIRPB1	turquoise
SIRPD	SIRPD	turquoise
SIRPG	SIRPG	turquoise
SIRT6	SIRT6	turquoise
SIRT7	SIRT7	turquoise
SIVA1	SIVA1	turquoise
SKAP1	SKAP1	turquoise
SKIL	SKIL	turquoise
SKIV2L	SKIV2L	turquoise
SKP1	SKP1	turquoise
SLA	SLA	turquoise
SLAMF1	SLAMF1	turquoise
SLBP	SLBP	turquoise
SLC10A7	SLC10A7	turquoise
SLC11A1	SLC11A1	turquoise
SLC12A2	SLC12A2	turquoise
SLC12A4	SLC12A4	turquoise
SLC12A7	SLC12A7	turquoise
SLC12A9	SLC12A9	turquoise
SLC13A2	SLC13A2	turquoise
SLC14A1	SLC14A1	turquoise
SLC15A2	SLC15A2	turquoise
SLC16A1	SLC16A1	turquoise
SLC16A7	SLC16A7	turquoise
SLC20A1	SLC20A1	turquoise
SLC22A7	SLC22A7	turquoise
SLC25A10	SLC25A10	turquoise
SLC25A11	SLC25A11	turquoise
SLC25A13	SLC25A13	turquoise
SLC25A17	SLC25A17	turquoise
SLC25A19	SLC25A19	turquoise
SLC25A23	SLC25A23	turquoise
SLC25A28	SLC25A28	turquoise
SLC25A40	SLC25A40	turquoise
SLC25A43	SLC25A43	turquoise
SLC25A44	SLC25A44	turquoise
SLC25A45	SLC25A45	turquoise
SLC25A5	SLC25A5	turquoise
SLC25A51	NA	turquoise
SLC25A52	NA	turquoise
SLC25A6	SLC25A6	turquoise
SLC26A2	SLC26A2	turquoise
SLC26A6	SLC26A6	turquoise
SLC27A1	SLC27A1	turquoise
SLC27A3	SLC27A3	turquoise
SLC2A1	SLC2A1	turquoise
SLC2A4RG	SLC2A4RG	turquoise
SLC2A6	SLC2A6	turquoise
SLC2A8	SLC2A8	turquoise
SLC30A9	SLC30A9	turquoise
SLC31A1	SLC31A1	turquoise
SLC33A1	SLC33A1	turquoise
SLC35A4	SLC35A4	turquoise
SLC35B2	SLC35B2	turquoise
SLC35C2	SLC35C2	turquoise
SLC35G2	NA	turquoise
SLC35G5	NA	turquoise
SLC36A4	SLC36A4	turquoise
SLC37A1	SLC37A1	turquoise
SLC38A9	SLC38A9	turquoise
SLC39A10	SLC39A10	turquoise
SLC39A3	SLC39A3	turquoise
SLC3A2	SLC3A2	turquoise
SLC41A1	SLC41A1	turquoise
SLC41A3	SLC41A3	turquoise
SLC43A2	SLC43A2	turquoise
SLC43A3	SLC43A3	turquoise
SLC44A1	SLC44A1	turquoise
SLC44A2	SLC44A2	turquoise
SLC45A4	SLC45A4	turquoise
SLC4A1AP	SLC4A1AP	turquoise
SLC4A4	SLC4A4	turquoise
SLC4A5	SLC4A5	turquoise
SLC52A1	NA	turquoise
SLC52A2	NA	turquoise
SLC5A3	SLC5A3	turquoise
SLC6A19	SLC6A19	turquoise
SLC6A4	SLC6A4	turquoise
SLC6A6	SLC6A6	turquoise
SLC7A1	SLC7A1	turquoise
SLC7A6	SLC7A6	turquoise
SLC9A1	SLC9A1	turquoise
SLC9A8	SLC9A8	turquoise
SLCO4A1	SLCO4A1	turquoise
SLCO4C1	SLCO4C1	turquoise
SLFN13	SLFN13	turquoise
SLFN5	SLFN5	turquoise
SLIT1	SLIT1	turquoise
SLK	SLK	turquoise
SLMAP	SLMAP	turquoise
SLPI	SLPI	turquoise
SLX4IP	NA	turquoise
SMAD1	SMAD1	turquoise
SMAD3	SMAD3	turquoise
SMAD7	SMAD7	turquoise
SMAP1	SMAP1	turquoise
SMAP2	SMAP2	turquoise
SMARCA4	SMARCA4	turquoise
SMARCAD1	SMARCAD1	turquoise
SMARCB1	SMARCB1	turquoise
SMARCC1	SMARCC1	turquoise
SMARCD2	SMARCD2	turquoise
SMARCD3	SMARCD3	turquoise
SMCO3	NA	turquoise
SMCO4	NA	turquoise
SMDT1	NA	turquoise
SMG1P1	NA	turquoise
SMG1P5	NA	turquoise
SMG7	SMG7	turquoise
SMG8	NA	turquoise
SMG9	NA	turquoise
SMIM12	NA	turquoise
SMIM14	NA	turquoise
SMIM6	NA	turquoise
SMKR1	NA	turquoise
SMPD3	SMPD3	turquoise
SMUG1	SMUG1	turquoise
SMURF1	SMURF1	turquoise
SMYD4	SMYD4	turquoise
SNAP47	SNAP47	turquoise
SNAPC2	SNAPC2	turquoise
SNAPC3	SNAPC3	turquoise
SNAPC4	SNAPC4	turquoise
SNAPIN	SNAPIN	turquoise
SND1	SND1	turquoise
SND1.IT1	NA	turquoise
SNED1	SNED1	turquoise
SNHG15	NA	turquoise
SNHG20	NA	turquoise
SNHG6	NA	turquoise
SNIP1	SNIP1	turquoise
SNPH	SNPH	turquoise
SNRNP35	SNRNP35	turquoise
SNRNP40	SNRNP40	turquoise
SNRNP48	SNRNP48	turquoise
SNRNP70	SNRNP70	turquoise
SNRPA	SNRPA	turquoise
SNRPA1	SNRPA1	turquoise
SNRPC	SNRPC	turquoise
SNRPD2	SNRPD2	turquoise
SNTG2	SNTG2	turquoise
SNUPN	SNUPN	turquoise
SNX12	SNX12	turquoise
SNX13	SNX13	turquoise
SNX14	SNX14	turquoise
SNX17	SNX17	turquoise
SNX21	SNX21	turquoise
SNX27	SNX27	turquoise
SNX4	SNX4	turquoise
SOAT1	SOAT1	turquoise
SOCS2	SOCS2	turquoise
SOCS3	SOCS3	turquoise
SOCS4	SOCS4	turquoise
SOD2	SOD2	turquoise
SORT1	SORT1	turquoise
SOWAHC	NA	turquoise
SP2	SP2	turquoise
SP3	SP3	turquoise
SP3P	SP3P	turquoise
SPAG17	SPAG17	turquoise
SPAG5	SPAG5	turquoise
SPAG7	SPAG7	turquoise
SPARC	SPARC	turquoise
SPAST	SPAST	turquoise
SPATA5	SPATA5	turquoise
SPATA6	SPATA6	turquoise
SPC24	SPC24	turquoise
SPCS1	SPCS1	turquoise
SPDL1	NA	turquoise
SPECC1L	NA	turquoise
SPEF2	SPEF2	turquoise
SPEN	SPEN	turquoise
SPG11	SPG11	turquoise
SPG7	SPG7	turquoise
SPICE1	NA	turquoise
SPIN2B	SPIN2B	turquoise
SPINT1	SPINT1	turquoise
SPOCK2	SPOCK2	turquoise
SPOPL	SPOPL	turquoise
SPRED1	SPRED1	turquoise
SPRR1A	SPRR1A	turquoise
SPRTN	NA	turquoise
SPRY1	SPRY1	turquoise
SPRYD3	SPRYD3	turquoise
SPSB3	SPSB3	turquoise
SPTA1	SPTA1	turquoise
SPTAN1	SPTAN1	turquoise
SPTB	SPTB	turquoise
SPTBN1	SPTBN1	turquoise
SPTLC2	SPTLC2	turquoise
SPTSSA	NA	turquoise
SQSTM1	SQSTM1	turquoise
SRA1	SRA1	turquoise
SREBF1	SREBF1	turquoise
SRFBP1	SRFBP1	turquoise
SRGAP2	SRGAP2	turquoise
SRP68	SRP68	turquoise
SRPRA	NA	turquoise
SRRT	NA	turquoise
SRSF7	NA	turquoise
SRSF8	NA	turquoise
SS18	SS18	turquoise
SSFA2	SSFA2	turquoise
SSNA1	SSNA1	turquoise
ST14	ST14	turquoise
ST20.AS1	NA	turquoise
ST3GAL1	ST3GAL1	turquoise
ST3GAL2	ST3GAL2	turquoise
ST3GAL4	ST3GAL4	turquoise
ST6GAL1	ST6GAL1	turquoise
ST6GALNAC2	ST6GALNAC2	turquoise
ST7	ST7	turquoise
ST8SIA6.AS1	NA	turquoise
STARD10	STARD10	turquoise
STARD3	STARD3	turquoise
STARD7	STARD7	turquoise
STAT1	STAT1	turquoise
STAT3	STAT3	turquoise
STAT5A	STAT5A	turquoise
STAT5B	STAT5B	turquoise
STAU1	STAU1	turquoise
STIM2	STIM2	turquoise
STIP1	STIP1	turquoise
STK19	STK19	turquoise
STK24	STK24	turquoise
STK3	STK3	turquoise
STK32B	STK32B	turquoise
STK32C	STK32C	turquoise
STK38	STK38	turquoise
STK40	STK40	turquoise
STMN2	STMN2	turquoise
STMN3	STMN3	turquoise
STOM	STOM	turquoise
STON2	STON2	turquoise
STPG1	NA	turquoise
STRADA	STRADA	turquoise
STRIP1	NA	turquoise
STRN	STRN	turquoise
STT3A	STT3A	turquoise
STX10	STX10	turquoise
STX16	STX16	turquoise
STX18	STX18	turquoise
STX1A	STX1A	turquoise
STX8	STX8	turquoise
STXBP2	STXBP2	turquoise
STXBP4	STXBP4	turquoise
STXBP5	STXBP5	turquoise
SUCLA2	SUCLA2	turquoise
SUGP1	NA	turquoise
SULT1B1	SULT1B1	turquoise
SUMF1	SUMF1	turquoise
SUMF2	SUMF2	turquoise
SUMO3	SUMO3	turquoise
SUN2	NA	turquoise
SUOX	SUOX	turquoise
SUPT16H	SUPT16H	turquoise
SUPT20H	NA	turquoise
SUPT4H1	SUPT4H1	turquoise
SUPT5H	SUPT5H	turquoise
SUPT6H	SUPT6H	turquoise
SURF2	SURF2	turquoise
SURF6	SURF6	turquoise
SUSD3	SUSD3	turquoise
SUV39H2	SUV39H2	turquoise
SVBP	NA	turquoise
SYBU	NA	turquoise
SYK	SYK	turquoise
SYNE1	SYNE1	turquoise
SYNE4	NA	turquoise
SYNGR1	SYNGR1	turquoise
SYNGR2	SYNGR2	turquoise
SYPL1	SYPL1	turquoise
SYT13	SYT13	turquoise
SYT2	SYT2	turquoise
SYTL1	SYTL1	turquoise
SYTL3	SYTL3	turquoise
SYTL4	SYTL4	turquoise
SYVN1	SYVN1	turquoise
SZT2	NA	turquoise
TAB1	NA	turquoise
TADA1	NA	turquoise
TAF10	TAF10	turquoise
TAF1A	TAF1A	turquoise
TAF1C	TAF1C	turquoise
TAF2	TAF2	turquoise
TAF5L	TAF5L	turquoise
TAF9B	TAF9B	turquoise
TAGAP	TAGAP	turquoise
TAGLN2	TAGLN2	turquoise
TAL1	TAL1	turquoise
TALDO1	TALDO1	turquoise
TANC2	TANC2	turquoise
TAOK1	TAOK1	turquoise
TAOK2	TAOK2	turquoise
TAOK3	TAOK3	turquoise
TAP1	TAP1	turquoise
TAP2	TAP2	turquoise
TAPT1	TAPT1	turquoise
TARBP2	TARBP2	turquoise
TASP1	TASP1	turquoise
TAZ	TAZ	turquoise
